"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
128677,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989125.1","E.coli and","==2",2,"S"
128691,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012991125.1","E.coli and","==4",4,"S"
128705,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012991065.1","E.coli and","==2",2,"S"
128719,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012991145.1","E.coli and","==4",4,"S"
128733,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989885.1","E.coli and","==4",4,"S"
128747,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989565.1","E.coli and",">32",64,"R"
128761,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989645.1","E.coli and",">32",64,"R"
128775,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989515.1","E.coli and","==2",2,"S"
128789,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989625.1","E.coli and",">32",64,"R"
128803,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989605.1","E.coli and","<=1",1,"S"
128817,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989585.1","E.coli and",">32",64,"R"
128831,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989545.1","E.coli and","==4",4,"S"
128845,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989505.1","E.coli and","<=1",1,"S"
128859,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989485.1","E.coli and","==2",2,"S"
128873,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989445.1","E.coli and","==4",4,"S"
128887,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989455.1","E.coli and",">32",64,"R"
128901,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989425.1","E.coli and","<=1",1,"S"
128915,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989365.1","E.coli and","==4",4,"S"
128929,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989405.1","E.coli and","==2",2,"S"
128943,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989385.1","E.coli and",">32",64,"R"
128957,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989325.1","E.coli and","==2",2,"S"
128971,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989285.1","E.coli and",">32",64,"R"
128985,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989345.1","E.coli and","==2",2,"S"
128999,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989265.1","E.coli and","==2",2,"S"
129013,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989295.1","E.coli and","==4",4,"S"
129027,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989225.1","E.coli and","==4",4,"S"
129041,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989245.1","E.coli and",">32",64,"R"
129055,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989145.1","E.coli and","<=1",1,"S"
129069,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989185.1","E.coli and","==4",4,"S"
129083,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989195.1","E.coli and","==2",2,"S"
129097,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989085.1","E.coli and","<=1",1,"S"
129111,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989065.1","E.coli and","==4",4,"S"
129125,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989165.1","E.coli and","==4",4,"S"
129139,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989105.1","E.coli and","==2",2,"S"
129153,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989025.1","E.coli and","==2",2,"S"
129167,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989005.1","E.coli and","==2",2,"S"
129181,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988985.1","E.coli and","==4",4,"S"
129195,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989045.1","E.coli and",">32",64,"R"
129209,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988945.1","E.coli and",">32",64,"R"
129223,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989905.1","E.coli and","==4",4,"S"
129237,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989945.1","E.coli and","==2",2,"S"
129251,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989865.1","E.coli and","==4",4,"S"
129265,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989845.1","E.coli and","==2",2,"S"
129279,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989805.1","E.coli and","<=1",1,"S"
129293,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989825.1","E.coli and","==4",4,"S"
129307,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989765.1","E.coli and","<=1",1,"S"
129321,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989715.1","E.coli and","==4",4,"S"
129335,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989705.1","E.coli and","==4",4,"S"
129349,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_015327485.1","E.coli and","==2",2,"S"
129363,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989665.1","E.coli and","<=1",1,"S"
129377,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989685.1","E.coli and",">32",64,"R"
129391,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012989745.1","E.coli and",">32",64,"R"
129405,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988785.1","E.coli and","==2",2,"S"
129419,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988725.1","E.coli and","<=1",1,"S"
129433,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988745.1","E.coli and","==4",4,"S"
129447,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988825.1","E.coli and","==2",2,"S"
129461,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988845.1","E.coli and","<=1",1,"S"
129475,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988645.1","E.coli and","==2",2,"S"
129489,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988865.1","E.coli and","==2",2,"S"
129503,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988965.1","E.coli and","==2",2,"S"
129517,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988905.1","E.coli and","==2",2,"S"
129531,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988665.1","E.coli and","==2",2,"S"
129545,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988805.1","E.coli and","==2",2,"S"
129559,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988925.1","E.coli and",">32",64,"R"
129573,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988705.1","E.coli and","==2",2,"S"
129587,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988545.1","E.coli and","==4",4,"S"
129601,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988625.1","E.coli and","==2",2,"S"
129615,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988685.1","E.coli and","<=1",1,"S"
129629,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988585.1","E.coli and",">32",64,"R"
129643,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988505.1","E.coli and","==2",2,"S"
129657,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988605.1","E.coli and","==4",4,"S"
129671,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988485.1","E.coli and","==2",2,"S"
129685,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988555.1","E.coli and","==2",2,"S"
129699,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988445.1","E.coli and","==4",4,"S"
129713,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988355.1","E.coli and","==4",4,"S"
129727,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988465.1","E.coli and","==2",2,"S"
129741,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988525.1","E.coli and",">32",64,"R"
129755,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988425.1","E.coli and","<=1",1,"S"
129769,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012988405.1","E.coli and","==2",2,"S"
129783,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987965.1","E.coli and",">32",64,"R"
129797,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987905.1","E.coli and","==2",2,"S"
129811,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987925.1","E.coli and","==2",2,"S"
129825,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987885.1","E.coli and","==4",4,"S"
129839,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987865.1","E.coli and",">32",64,"R"
129853,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987845.1","E.coli and",">32",64,"R"
129867,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987725.1","E.coli and",">32",64,"R"
129881,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987805.1","E.coli and","==2",2,"S"
129895,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987765.1","E.coli and","==2",2,"S"
129909,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987745.1","E.coli and",">32",64,"R"
129923,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987785.1","E.coli and",">32",64,"R"
129937,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987685.1","E.coli and","==2",2,"S"
129951,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987705.1","E.coli and","==2",2,"S"
129965,"ampicillin","==","8","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987645.1","E.coli and","==8",8,"S"
129979,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987605.1","E.coli and","==4",4,"S"
129993,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987625.1","E.coli and","==2",2,"S"
130007,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987585.1","E.coli and","==2",2,"S"
130021,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987665.1","E.coli and",">32",64,"R"
130035,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987565.1","E.coli and","==2",2,"S"
130049,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987545.1","E.coli and","<=1",1,"S"
130063,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987525.1","E.coli and","==4",4,"S"
130077,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987505.1","E.coli and",">32",64,"R"
130091,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987485.1","E.coli and",">32",64,"R"
130105,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987455.1","E.coli and","==2",2,"S"
130119,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987445.1","E.coli and",">32",64,"R"
130133,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987385.1","E.coli and",">32",64,"R"
130147,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987365.1","E.coli and",">32",64,"R"
130161,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012987345.1","E.coli and",">32",64,"R"
130346,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012006905.1","E.coli and",">32",64,"R"
130360,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007785.1","E.coli and","==2",2,"S"
130374,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007345.1","E.coli and","==2",2,"S"
130388,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007025.1","E.coli and","==2",2,"S"
130402,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012006945.1","E.coli and",">32",64,"R"
130416,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012006645.1","E.coli and","==2",2,"S"
130430,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012006525.1","E.coli and",">32",64,"R"
130444,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012006805.1","E.coli and","==2",2,"S"
130458,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007065.1","E.coli and","==2",2,"S"
130472,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007805.1","E.coli and","==4",4,"S"
130486,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007765.1","E.coli and","==4",4,"S"
130500,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007745.1","E.coli and",">32",64,"R"
130514,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007685.1","E.coli and","==4",4,"S"
130528,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007725.1","E.coli and","==4",4,"S"
130542,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007665.1","E.coli and","==4",4,"S"
130556,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007705.1","E.coli and","==2",2,"S"
130570,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007505.1","E.coli and","==2",2,"S"
130584,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007605.1","E.coli and",">32",64,"R"
130598,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007645.1","E.coli and",">32",64,"R"
130612,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007585.1","E.coli and","<=1",1,"S"
130626,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007525.1","E.coli and","==4",4,"S"
130640,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012007545.1","E.coli and",">32",64,"R"
130654,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012444485.1","E.coli and","<=1",1,"S"
130668,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012442265.1","E.coli and","==2",2,"S"
130682,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012401265.1","E.coli and",">32",64,"R"
130696,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_014345885.1","E.coli and","==4",4,"S"
130710,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_016576435.1","E.coli and","==4",4,"S"
130724,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012407925.1","E.coli and","<=1",1,"S"
130738,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012412665.1","E.coli and","==2",2,"S"
130752,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012412225.1","E.coli and",">32",64,"R"
130766,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012443925.2","E.coli and","==2",2,"S"
130780,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012455265.1","E.coli and",">32",64,"R"
130794,"ampicillin","<=","1","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012411305.1","E.coli and","<=1",1,"S"
130808,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012412245.1","E.coli and","==4",4,"S"
130822,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012455065.1","E.coli and","==2",2,"S"
130836,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012400345.1","E.coli and","==2",2,"S"
130966,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012400245.1","E.coli and","==4",4,"S"
130980,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012455105.1","E.coli and","==4",4,"S"
130994,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012417625.1","E.coli and","==2",2,"S"
131008,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012400165.1","E.coli and",">32",64,"R"
131283,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012454465.1","E.coli and",">32",64,"R"
131297,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012399965.1","E.coli and","==4",4,"S"
131311,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012410215.1","E.coli and","==2",2,"S"
131325,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012424285.2","E.coli and","==4",4,"S"
131339,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453565.1","E.coli and","==2",2,"S"
131353,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_015195445.1","E.coli and",">32",64,"R"
131367,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453845.1","E.coli and",">32",64,"R"
131381,"ampicillin","==","8","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453965.1","E.coli and","==8",8,"S"
131395,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012424105.1","E.coli and","==4",4,"S"
131409,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012626025.1","E.coli and",">32",64,"R"
131423,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012454385.1","E.coli and","==4",4,"S"
131437,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012403205.1","E.coli and","==4",4,"S"
131451,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012403445.1","E.coli and","==4",4,"S"
131465,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_008386375.1","E.coli and",">32",64,"R"
131479,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_008386435.1","E.coli and",">32",64,"R"
131493,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012399845.1","E.coli and","==4",4,"S"
131507,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012438625.2","E.coli and",">32",64,"R"
131521,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453765.1","E.coli and","==2",2,"S"
131535,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453625.1","E.coli and","==4",4,"S"
131549,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453355.1","E.coli and","==2",2,"S"
131563,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012432615.1","E.coli and","==2",2,"S"
131577,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453785.1","E.coli and","==2",2,"S"
131591,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012410285.1","E.coli and",">32",64,"R"
131605,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012453305.1","E.coli and",">32",64,"R"
131619,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012425685.1","E.coli and","==2",2,"S"
131633,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_003769125.2","E.coli and",">32",64,"R"
131647,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_004281435.2","E.coli and",">32",64,"R"
131661,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012457225.1","E.coli and",">32",64,"R"
131675,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012452025.1","E.coli and","==4",4,"S"
131689,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012625905.1","E.coli and","==2",2,"S"
131703,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451865.1","E.coli and","==2",2,"S"
131717,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012625745.1","E.coli and","==4",4,"S"
131731,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012457205.1","E.coli and","==2",2,"S"
131745,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451805.1","E.coli and",">32",64,"R"
131759,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451685.1","E.coli and","==2",2,"S"
131773,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012466405.1","E.coli and","==2",2,"S"
131787,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012625785.1","E.coli and",">32",64,"R"
131801,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451525.2","E.coli and","==2",2,"S"
131815,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451445.2","E.coli and","==2",2,"S"
131829,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451465.2","E.coli and","==2",2,"S"
131843,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012429045.2","E.coli and","==4",4,"S"
131857,"ampicillin","==","2","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451505.2","E.coli and","==2",2,"S"
131871,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012460185.2","E.coli and","==4",4,"S"
131885,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451455.1","E.coli and","==4",4,"S"
131899,"ampicillin",">","32","R","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451385.1","E.coli and",">32",64,"R"
131913,"ampicillin","==","4","S","mg/L","E.coli and Shigella","Sensititre","CLSI","NDARO","GCA_012451365.1","E.coli and","==4",4,"S"
